host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
18618387,1,11,1.27982,103.78722,2,65,5,5,20190402,0.31,18,365
148161755,1,10,1.29755,103.85325,3,200,7,0,-1,-1.0,11,0
32184450,1,21,1.32374,103.85358,3,200,3,13,20190220,0.75,67,261
31773419,1,22,1.28049,103.84944,3,179,1,11,20190504,0.59,5,250
8948251,1,16,1.28473,103.84188,2,87,90,0,-1,-1.0,83,356
161561473,1,7,1.31196,103.88358,2,43,2,45,20190808,2.65,9,160
32184450,1,21,1.32348,103.85139,3,200,5,2,20181226,0.19,67,365
168257708,1,10,1.30392,103.86044,2,200,1,1,20180318,0.06,15,266
168257708,1,10,1.30313,103.85914,2,219,1,0,-1,-1.0,15,354
168257708,1,10,1.30325,103.85852,2,200,1,0,-1,-1.0,15,342
168257708,1,10,1.30473,103.85887,2,210,1,0,-1,-1.0,15,346
168257708,1,10,1.3051,103.85855,2,200,1,1,20190203,0.14,15,347
168257708,1,10,1.30407,103.86055,2,190,1,1,20181020,0.1,15,353
168257708,1,10,1.30467,103.86,2,181,1,0,-1,-1.0,15,340
168257708,1,10,1.30376,103.86016,2,181,1,0,-1,-1.0,15,332
168257708,1,10,1.30353,103.86022,2,200,1,0,-1,-1.0,15,322
168257708,1,10,1.30375,103.85861,2,181,1,1,20180812,0.08,15,359
168257708,1,10,1.30356,103.85918,2,181,1,0,-1,-1.0,15,320
168257708,1,10,1.3041,103.85934,2,260,1,1,20190218,0.16,15,342
168257708,1,10,1.30408,103.85934,2,250,1,2,20190303,0.19,15,344
168257708,1,10,1.30534,103.85898,2,260,1,0,-1,-1.0,15,349
168257708,1,10,1.30367,103.86009,2,281,1,1,20181201,0.11,15,357
97878860,1,16,1.28538,103.84217,2,87,90,0,-1,-1.0,59,356
171382167,1,11,1.27863,103.78661,3,100,2,0,-1,-1.0,1,0
104995358,1,15,1.33513,103.84421,3,60,1,1,20180207,0.05,1,0
15656468,1,21,1.32513,103.85368,3,99,2,3,20180213,0.16,1,0
138649185,1,21,1.31539,103.84226,3,290,3,0,-1,-1.0,76,364
138649185,1,21,1.31889,103.8439,3,400,3,1,20190102,0.13,76,364
135298846,1,8,1.3021,103.83256,3,365,6,5,20190129,0.27,22,363
2413412,1,7,1.31514,103.88258,2,33,18,4,20190521,0.25,112,359
32184450,1,21,1.32774,103.84789,3,119,14,1,20180424,0.06,67,365
8948251,1,16,1.28384,103.84199,2,60,90,0,-1,-1.0,83,332
135756776,2,33,1.29859,103.76586,3,199,6,7,20190723,0.51,22,264
152267975,2,34,1.33332,103.74384,3,181,3,4,20180929,0.22,11,0
171890055,1,5,1.26983,103.81331,3,300,3,64,20190812,3.41,1,86
124702769,1,10,1.30352,103.84794,3,108,3,29,20190805,1.6,4,157
33096269,1,7,1.31323,103.8795,2,50,3,53,20190824,3.03,14,68
11280282,3,14,1.37066,103.96204,2,37,1,4,20180228,0.22,2,0
11280282,3,14,1.37046,103.96356,1,33,1,3,20180221,0.16,2,0
8492007,1,21,1.32286,103.85372,3,150,10,0,-1,-1.0,203,365
8492007,1,10,1.30047,103.84751,3,139,10,4,20190507,0.36,203,174
32184450,1,15,1.32923,103.8655,3,206,10,11,20190708,0.63,67,286
140265288,1,8,1.29521,103.83714,2,150,5,1,20180706,0.07,3,362
47866620,1,20,1.31523,103.85499,2,62,1,34,20190811,1.88,13,333
31773419,1,16,1.28147,103.84872,3,192,1,22,20190713,1.33,5,156
4705949,3,3,1.3418,103.95939,2,58,4,33,20190818,1.84,13,79
140265288,1,8,1.29463,103.83783,2,81,5,0,-1,-1.0,3,0
86408835,1,11,1.28814,103.77861,2,114,90,0,-1,-1.0,1,90
170378301,1,10,1.304,103.84898,2,56,7,0,-1,-1.0,9,0
18618387,1,11,1.28133,103.78511,2,69,5,1,20180407,0.06,18,361
80444449,1,21,1.32198,103.85416,2,500,1,0,-1,-1.0,1,364
136819478,2,9,1.35154,103.70114,2,50,2,0,-1,-1.0,3,0
54965290,1,16,1.28254,103.84743,2,74,3,5,20180413,0.27,2,0
173159507,2,33,1.31241,103.77076,2,46,180,3,20180513,0.17,1,180
2117120,1,8,1.30002,103.83306,3,121,2,6,20180921,0.33,1,0
47866620,1,20,1.315,103.85483,2,58,2,38,20190806,2.08,13,147
23336011,1,16,1.28147,103.8463,3,115,7,18,20190824,1.21,40,356
23336011,1,22,1.29637,103.85409,3,165,7,2,20190104,0.18,40,365
170378301,1,10,1.30223,103.84862,2,68,30,0,-1,-1.0,9,239
23336011,1,24,1.28872,103.84847,3,135,7,18,20190810,1.41,40,332
25185912,1,2,1.31281,103.79583,2,100,90,0,-1,-1.0,14,364
97878860,1,20,1.30916,103.86332,2,36,18,0,-1,-1.0,59,362
155244964,1,24,1.28762,103.84873,2,150,1,1,20180925,0.09,8,363
140265288,1,8,1.29528,103.83594,2,69,5,1,20180908,0.08,3,362
101368710,1,25,1.3006,103.83869,2,181,2,0,-1,-1.0,1,0
173801070,1,22,1.28071,103.85151,3,268,2,5,20190517,0.28,2,38
97878860,1,16,1.2837,103.84224,2,65,90,2,20180617,0.14,59,326
25185912,1,2,1.31079,103.79717,2,100,90,0,-1,-1.0,14,364
25185912,1,2,1.31212,103.79679,2,82,28,0,-1,-1.0,14,364
25185912,1,6,1.30525,103.83847,3,87,90,9,20190809,0.55,14,179
9545702,1,13,1.30601,103.9057,2,50,90,0,-1,-1.0,1,365
3078782,1,8,1.29873,103.83268,3,200,90,2,20180930,0.12,1,157
111065775,1,8,1.29743,103.83702,3,115,6,7,20190504,0.45,19,287
111065775,1,8,1.29736,103.83781,3,119,6,3,20181223,0.19,19,300
32798595,1,21,1.31506,103.83968,2,58,180,0,-1,-1.0,41,364
111065775,1,8,1.29877,103.83651,3,140,6,0,-1,-1.0,19,300
103099105,1,16,1.28131,103.84676,1,50,1,2,20190804,0.11,4,359
166726102,4,17,1.41643,103.90451,3,389,2,2,20181021,0.12,1,83
16305681,1,7,1.31435,103.8866,3,199,2,13,20190530,0.73,17,18
66406177,1,8,1.29815,103.83646,3,390,30,7,20190310,0.4,274,304
152700388,2,34,1.33755,103.74557,2,69,1,0,-1,-1.0,1,0
155208893,1,5,1.28149,103.80889,2,1300,1,0,-1,-1.0,1,0
41531836,1,7,1.3113,103.89961,3,90,2,27,20190611,1.5,2,45
36360328,1,24,1.29023,103.8363,3,150,20,0,-1,-1.0,1,0
145442500,3,4,1.32159,103.91589,2,81,2,10,20190812,0.59,7,6
173801070,1,22,1.28068,103.85156,3,268,2,3,20181013,0.2,2,38
24997642,1,6,1.30541,103.83518,3,319,2,75,20190818,4.29,6,241
74756401,1,20,1.32325,103.86378,2,100,30,0,-1,-1.0,1,277
174844031,2,34,1.32145,103.7498,2,26,2,13,20190503,0.73,2,118
80570036,1,21,1.31806,103.84212,3,239,1,9,20190811,0.53,22,137
78357301,4,32,1.38629,103.89326,2,69,3,5,20180825,0.27,2,0
9892163,1,16,1.28363,103.8465,3,100,3,6,20180929,0.33,1,0
21149720,1,20,1.311,103.86056,3,194,1,0,-1,-1.0,16,351
18299507,2,9,1.34758,103.71816,2,100,1,0,-1,-1.0,1,0
66406177,1,22,1.27406,103.84445,3,144,30,4,20190823,0.24,274,336
175566234,1,22,1.29909,103.85794,1,40,1,22,20190422,1.21,9,123
78357301,4,32,1.38621,103.89426,2,61,90,0,-1,-1.0,2,179
54233522,4,19,1.3621,103.8861,2,26,5,6,20180902,0.38,1,0
23722617,1,8,1.29668,103.84032,3,110,10,7,20190730,0.39,84,47
175863952,4,32,1.3896,103.90385,2,50,90,0,-1,-1.0,1,179
11390076,1,15,1.34266,103.84084,2,42,7,4,20190222,0.26,18,155
37962226,3,4,1.32032,103.91128,2,57,3,47,20190825,3.13,1,60
175566234,1,22,1.29836,103.85616,1,40,1,39,20190723,2.15,9,355
66406177,1,11,1.30372,103.78231,3,158,30,5,20190209,0.28,274,262
175566234,1,22,1.29703,103.8559,1,64,1,9,20190214,0.53,9,81
160832687,4,19,1.35372,103.88139,2,49,1,1,20180312,0.06,2,0
18254305,5,29,1.45201,103.81722,3,400,1,0,-1,-1.0,1,0
160352841,3,3,1.35625,103.95988,2,500,3,28,20181115,1.58,1,86
175566234,1,22,1.2989,103.8566,2,99,1,5,20181003,0.28,9,52
17076425,1,13,1.30349,103.90229,2,50,2,37,20190811,2.06,2,119
5092893,1,35,1.35629,103.82818,3,158,85,1,20181023,0.1,2,300
788058,1,15,1.34008,103.85213,2,50,180,0,-1,-1.0,1,145
176745294,1,21,1.31732,103.84082,3,250,2,22,20190607,1.28,2,31
16840994,1,13,1.30355,103.90135,3,150,5,2,20190714,0.12,1,0
174094852,1,20,1.29954,103.85991,3,308,2,51,20190725,2.93,5,50
176907746,4,26,1.37521,103.83625,2,56,4,0,-1,-1.0,1,87
121612345,1,11,1.28817,103.79333,2,75,93,0,-1,-1.0,1,363
156409670,2,33,1.31058,103.76262,3,325,3,0,-1,-1.0,78,355
144936523,1,7,1.31348,103.88446,2,119,29,0,-1,-1.0,12,85
144936523,1,7,1.31389,103.88428,2,131,29,1,20180526,0.07,12,88
144936523,1,7,1.31199,103.883,2,135,29,0,-1,-1.0,12,88
144936523,1,7,1.31421,103.88472,2,140,29,0,-1,-1.0,12,89
47866620,1,20,1.31402,103.85361,2,110,1,8,20190402,0.49,13,350
31464513,1,10,1.30219,103.8482,3,149,14,2,20180825,0.12,114,174
156409670,2,33,1.30999,103.76285,2,344,3,3,20181119,0.21,78,364
156409670,1,11,1.30406,103.7829,2,325,3,1,20190726,0.88,78,364
43933410,1,5,1.27718,103.80808,2,51,150,3,20181210,0.17,1,326
6609641,1,18,1.31707,103.82571,3,281,7,5,20190601,0.44,19,362
6609641,1,18,1.31565,103.82842,3,144,7,23,20190330,1.34,19,0
175566234,1,22,1.29861,103.85582,1,42,1,10,20190303,0.66,9,121
23336011,1,22,1.28021,103.84599,3,160,7,24,20190818,1.51,40,358
21315137,1,20,1.31334,103.87165,3,256,2,16,20190723,1.0,7,351
177765444,4,19,1.35455,103.88038,2,49,5,11,20190714,0.69,1,296
177815609,1,6,1.30554,103.83647,2,119,1,58,20190826,3.38,3,35
1170341,1,18,1.29246,103.83061,2,90,30,3,20190512,0.26,3,293
177996435,4,32,1.39062,103.89481,2,40,3,0,-1,-1.0,1,0
105743386,1,18,1.31842,103.83077,2,50,1,1,20181022,0.1,1,0
177815609,1,6,1.30636,103.83711,2,150,1,33,20190820,1.94,3,36
177815609,1,6,1.30669,103.83564,2,119,1,57,20190824,3.23,3,39
66406177,1,22,1.27552,103.84405,3,369,30,2,20180826,0.12,274,336
175052522,1,10,1.30493,103.85387,3,487,1,1,20180326,0.06,1,365
178192415,1,5,1.27399,103.83551,2,56,1,47,20190827,7.23,1,54
94451629,1,11,1.29388,103.8088,2,100,3,0,-1,-1.0,1,0
36177912,1,22,1.28172,103.85207,3,175,90,1,20190527,0.32,3,341
114002560,1,20,1.31992,103.86158,2,58,1,24,20190808,1.39,4,166
178807286,2,33,1.31457,103.75813,2,231,90,1,20180426,0.06,1,90
101182964,2,33,1.32224,103.76908,2,40,1,0,-1,-1.0,1,0
32184450,1,7,1.31698,103.88188,3,150,25,22,20190515,1.28,67,361
31464513,1,7,1.31521,103.887,3,181,10,0,-1,-1.0,114,23
1439258,1,11,1.29242,103.77314,2,65,1,2,20190419,0.13,32,361
25185912,1,6,1.30372,103.84057,2,87,90,0,-1,-1.0,14,364
111065775,1,25,1.29899,103.83837,2,144,6,2,20190228,0.14,19,54
66406177,2,34,1.33692,103.74253,3,161,30,1,20180721,0.07,274,335
32184450,1,10,1.30017,103.84883,3,115,7,3,20190719,0.85,67,332
151196270,1,11,1.29181,103.80777,3,185,89,0,-1,-1.0,45,364
151196270,1,11,1.29209,103.80649,3,160,89,0,-1,-1.0,45,365
151196270,1,11,1.30312,103.78355,3,250,89,0,-1,-1.0,45,364
108773366,1,10,1.30894,103.85196,1,26,1,0,-1,-1.0,109,365
39534219,1,25,1.30527,103.82861,2,40,2,0,-1,-1.0,1,0
52310102,1,11,1.28164,103.7868,2,87,3,0,-1,-1.0,14,364
135298846,4,19,1.37534,103.87804,3,250,6,7,20190720,0.42,22,351
17179570,1,8,1.29398,103.83809,2,69,5,1,20180323,0.06,1,0
108773366,1,10,1.30774,103.852,1,26,1,2,20190430,0.35,109,365
108773366,1,10,1.30792,103.85075,1,26,1,1,20190224,0.16,109,365
108773366,1,10,1.30799,103.85035,1,26,1,5,20190628,0.8,109,365
108773366,1,10,1.30807,103.85136,1,50,1,4,20190802,0.53,109,365
69005937,1,6,1.31344,103.83062,2,51,90,0,-1,-1.0,11,365
1725521,1,7,1.31197,103.88583,3,169,2,53,20190729,3.09,16,115
108773366,1,10,1.30958,103.85215,1,26,1,0,-1,-1.0,109,365
178584113,1,22,1.27799,103.84931,3,360,4,15,20190622,0.89,15,325
180073275,1,2,1.31583,103.78628,3,300,1,0,-1,-1.0,1,0
108773366,3,4,1.30947,103.91101,2,100,1,10,20190423,0.59,109,358
108773366,3,4,1.30861,103.91147,2,100,1,3,20180521,0.18,109,358
108773366,3,4,1.30767,103.91143,2,100,1,3,20190729,0.19,109,358
108773366,3,4,1.30995,103.91299,2,100,1,12,20190708,0.94,109,357
108773366,3,4,1.30818,103.9115,2,100,1,3,20180820,0.18,109,358
108773366,3,4,1.30969,103.913,2,169,1,7,20190622,0.88,109,356
108773366,3,4,1.30918,103.91287,2,144,1,6,20190102,0.46,109,364
108773366,3,4,1.3091,103.91144,2,169,1,1,20180624,0.07,109,358
108773366,3,4,1.30838,103.91166,2,169,1,1,20181226,0.12,109,358
108773366,3,4,1.30825,103.91294,2,169,1,0,-1,-1.0,109,357
108773366,3,4,1.30923,103.91237,2,144,1,2,20190610,0.3,109,356
108773366,3,4,1.30935,103.91164,2,125,1,2,20190425,0.15,109,364
108773366,3,4,1.30974,103.91282,2,144,1,0,-1,-1.0,109,357
114002560,1,20,1.32156,103.86186,2,58,1,15,20190722,0.87,4,172
43109729,5,39,1.4055,103.75747,1,290,1,0,-1,-1.0,1,364
119418463,1,20,1.30347,103.88134,2,300,1,0,-1,-1.0,1,365
1178636,5,1,1.43089,103.7943,2,44,30,1,20180401,0.06,1,363
145959309,1,20,1.31198,103.87489,2,319,1,0,-1,-1.0,1,365
8294025,3,4,1.31291,103.94232,2,300,1,0,-1,-1.0,1,365
178717051,1,7,1.3112,103.87873,3,179,1,37,20190728,2.19,1,149
108773366,3,4,1.3096,103.91133,2,144,1,0,-1,-1.0,109,358
108773366,3,4,1.30911,103.91132,2,144,1,0,-1,-1.0,109,358
108773366,3,4,1.30856,103.91127,2,94,1,0,-1,-1.0,109,358
108773366,3,4,1.30794,103.91297,2,94,1,8,20190407,0.55,109,358
108773366,3,4,1.30931,103.91175,2,81,1,2,20190430,0.3,109,364
108773366,3,4,1.30835,103.91107,2,94,1,0,-1,-1.0,109,358
108773366,3,4,1.30998,103.91298,2,94,1,0,-1,-1.0,109,357
108773366,3,4,1.3099,103.91089,2,90,1,4,20190714,0.24,109,358
108773366,3,4,1.30787,103.913,2,90,1,18,20190521,1.08,109,356
108773366,3,4,1.30942,103.91233,2,90,1,21,20190727,1.25,109,357
108773366,3,4,1.30801,103.91084,2,90,1,10,20190604,0.69,109,358
108773366,3,4,1.30967,103.91122,2,250,1,0,-1,-1.0,109,358
108773366,3,4,1.30861,103.91148,2,250,1,4,20190811,0.32,109,358
108773366,3,4,1.30966,103.91255,2,250,1,0,-1,-1.0,109,357
44761306,1,11,1.27744,103.7886,2,58,10,5,20190422,0.31,2,0
108773366,3,4,1.30992,103.91155,2,250,1,0,-1,-1.0,109,358
108773366,3,4,1.30845,103.91122,2,250,1,2,20190603,0.15,109,358
64281394,2,9,1.35045,103.71907,2,31,1,1,20180621,0.07,1,0
57393519,1,20,1.30025,103.86027,3,99,1,11,20190819,0.76,1,125
52310102,1,11,1.27957,103.78723,2,85,1,2,20180810,0.15,14,365
109089431,3,4,1.3151,103.96063,3,300,1,2,20180518,0.13,6,54
18618387,1,11,1.28099,103.78738,2,137,5,5,20181016,0.32,18,364
31731290,3,4,1.32395,103.91509,2,99,3,48,20190723,2.83,5,15
31464513,1,20,1.32188,103.8655,3,132,7,2,20190623,0.3,114,334
69005937,1,6,1.31308,103.83128,2,42,90,0,-1,-1.0,11,365
23722617,1,7,1.31456,103.88818,3,83,14,9,20190803,0.59,84,61
181108818,1,18,1.29627,103.82928,3,185,4,45,20190825,2.74,1,70
157093067,3,4,1.32273,103.93284,2,36,3,4,20180514,0.24,1,239
28204338,1,22,1.27705,103.8498,3,208,30,15,20190429,0.89,5,261
6609641,1,18,1.31583,103.82612,3,118,7,13,20190630,0.83,19,355
181273553,4,26,1.37892,103.84273,3,169,186,0,-1,-1.0,1,365
31731290,3,4,1.32384,103.91481,2,160,2,50,20190702,2.95,5,11
28898261,1,5,1.28569,103.83082,2,60,90,0,-1,-1.0,1,313
8492007,1,21,1.32475,103.84603,3,119,5,3,20180721,0.18,203,320
8492007,1,7,1.31745,103.88788,3,137,3,1,20180412,0.06,203,23
1725521,1,7,1.31178,103.88454,3,185,2,50,20190811,2.99,16,92
69005937,1,6,1.31394,103.83233,2,50,90,1,20180401,0.06,11,365
143675159,1,7,1.31466,103.88457,2,22,1,0,-1,-1.0,1,180
32184450,1,20,1.31549,103.8575,3,110,6,6,20181222,0.36,67,365
32184450,1,10,1.30127,103.84681,3,150,45,0,-1,-1.0,67,365
32184450,1,10,1.3029,103.84787,3,119,5,7,20190411,0.42,67,365
18618387,1,11,1.27993,103.78559,2,67,1,16,20190810,0.96,18,339
1439258,1,11,1.27942,103.787,2,87,5,3,20190326,0.28,32,361
112334807,1,22,1.27799,103.85002,3,201,1,7,20190609,0.43,3,156
11390076,1,6,1.30573,103.84005,2,75,4,2,20190515,0.15,18,362
170378301,1,10,1.30427,103.86059,2,60,7,2,20180622,0.12,9,0
20828188,1,20,1.31693,103.85836,2,94,2,42,20190813,2.55,13,162
1725521,1,7,1.31283,103.88653,3,165,2,46,20190811,2.78,16,117
20828188,1,20,1.31724,103.85879,2,60,2,17,20190805,1.05,13,155
20828188,1,20,1.31675,103.85856,2,60,2,30,20190629,1.82,13,162
20828188,1,20,1.31584,103.85923,2,75,2,46,20190809,2.75,13,145
20828188,1,20,1.31523,103.85788,2,94,2,35,20190810,2.15,13,163
182525420,3,4,1.33031,103.94461,3,128,10,7,20190811,0.54,1,250
66406177,1,22,1.27334,103.84498,3,139,29,1,20190211,0.15,274,0
182541452,1,20,1.29932,103.85999,3,364,6,4,20190421,0.29,2,355
98644049,1,20,1.31018,103.86336,2,169,1,1,20190712,0.63,5,339
52310102,1,11,1.27986,103.78589,2,85,15,1,20180518,0.06,14,365
98644049,1,20,1.30873,103.86334,2,250,1,0,-1,-1.0,5,114
182688038,1,20,1.31377,103.85708,3,300,15,1,20180424,0.06,2,365
178584113,1,22,1.27707,103.84948,3,281,4,7,20190809,0.58,15,359
163757139,3,4,1.31857,103.91345,1,331,1,0,-1,-1.0,1,365
138649185,2,33,1.30972,103.75755,3,350,3,10,20190210,0.67,76,362
135298846,4,19,1.3768,103.88022,3,250,6,9,20190813,0.78,22,361
75539321,1,16,1.28364,103.8435,2,150,1,13,20190812,0.96,5,306
138649185,1,5,1.2912,103.81596,3,260,30,0,-1,-1.0,76,362
138649185,2,34,1.33613,103.74161,3,231,30,0,-1,-1.0,76,0
138649185,2,34,1.33431,103.74137,3,210,28,3,20190104,0.35,76,364
138649185,1,21,1.31638,103.84665,3,331,25,0,-1,-1.0,76,364
138649185,1,22,1.28062,103.84854,3,249,30,0,-1,-1.0,76,334
3234859,1,20,1.30464,103.86217,2,104,1,84,20190824,4.99,9,149
114002560,1,20,1.32001,103.8621,2,58,1,0,-1,-1.0,4,79
31731290,3,4,1.32287,103.91336,2,181,3,40,20190813,2.48,5,16
8527085,1,16,1.28163,103.84885,3,258,2,42,20190813,2.58,38,271
2356765,1,11,1.30278,103.7893,3,100,60,2,20180804,0.15,1,83
3234859,1,20,1.30493,103.86103,2,94,1,109,20190816,7.6,9,134
178584113,1,22,1.27655,103.84888,3,281,4,18,20190719,1.12,15,344
178584113,1,22,1.27705,103.84905,3,281,4,8,20190627,0.55,15,344
44321809,1,5,1.26737,103.81082,3,399,3,45,20190811,3.03,4,39
108773366,1,20,1.31262,103.85876,2,85,1,0,-1,-1.0,109,365
17404486,1,13,1.30782,103.90033,3,214,2,25,20190825,1.5,9,162
90604639,1,13,1.30942,103.89981,3,204,2,35,20190826,2.16,9,158
17404486,1,13,1.30797,103.8999,3,212,2,20,20190814,1.22,9,151
10248444,1,8,1.29417,103.83786,3,139,2,11,20190721,0.68,48,315
108773366,1,20,1.31471,103.85902,2,85,1,0,-1,-1.0,109,365
108773366,1,20,1.31425,103.85877,2,85,1,8,20190313,0.5,109,365
108773366,1,20,1.31242,103.86055,2,85,1,2,20190311,0.27,109,365
108773366,1,20,1.31276,103.86034,2,85,1,6,20190724,0.38,109,361
2413412,1,16,1.28336,103.84323,2,44,90,0,-1,-1.0,112,352
156290352,3,14,1.36443,103.97292,2,99,1,93,20190807,5.61,2,289
142383246,1,7,1.31188,103.88907,3,92,5,12,20180914,0.72,1,1
155745049,1,13,1.3011,103.91325,3,235,1,5,20181216,0.32,6,0
45003690,1,20,1.32241,103.86506,3,350,7,1,20180622,0.07,1,0
108773366,1,20,1.31327,103.8593,2,169,1,5,20190731,0.68,109,364
108773366,1,20,1.31323,103.85871,2,169,1,4,20190120,0.25,109,365
108773366,1,20,1.31261,103.86072,2,169,1,1,20190616,0.41,109,365
108773366,1,20,1.31431,103.8591,2,169,1,0,-1,-1.0,109,365
108773366,1,20,1.31426,103.86031,2,169,1,1,20190707,0.57,109,364
108773366,1,20,1.31449,103.86034,2,85,1,0,-1,-1.0,109,365
108773366,1,20,1.31278,103.8608,2,85,1,3,20181223,0.22,109,365
108773366,1,20,1.31273,103.85916,2,85,1,0,-1,-1.0,109,365
108773366,1,20,1.31392,103.86103,2,85,1,0,-1,-1.0,109,365
108773366,1,20,1.31441,103.85928,2,85,1,0,-1,-1.0,109,365
183511167,2,9,1.34327,103.70511,2,90,3,8,20190705,0.55,8,365
110582246,1,20,1.32072,103.86489,2,90,1,0,-1,-1.0,1,0
175566234,1,22,1.29721,103.8564,1,40,1,13,20190714,0.9,9,111
183618288,1,20,1.31581,103.85779,3,114,30,28,20190317,1.7,30,47
8492007,1,20,1.32254,103.86495,3,140,8,4,20190730,0.52,203,365
183618288,1,20,1.31554,103.85653,3,110,30,19,20190422,1.22,30,77
183618288,1,20,1.31406,103.85598,3,150,30,3,20190216,0.23,30,6
183618288,1,20,1.31437,103.85641,3,150,30,4,20190610,0.26,30,70
183618288,1,20,1.31628,103.85807,3,110,30,9,20190607,0.6,30,14
169209773,4,12,1.34707,103.87935,3,87,15,1,20181103,0.1,1,0
98179701,1,21,1.32386,103.85763,2,49,2,46,20190827,2.96,1,32
6632570,5,1,1.44001,103.8009,2,44,6,4,20190620,0.32,4,353
4426065,1,2,1.32559,103.81097,2,40,7,2,20180724,0.13,2,55
8492007,1,7,1.31093,103.88552,3,131,3,6,20190707,0.45,203,322
25185912,1,6,1.3056,103.83983,2,87,28,5,20190726,0.31,14,259
35691521,1,10,1.30142,103.84839,3,112,15,1,20180506,0.06,45,174
7099224,1,5,1.27746,103.8245,2,81,2,47,20190810,2.85,1,333
32184450,1,7,1.31235,103.88531,3,200,3,10,20180703,0.61,67,365
32184450,1,10,1.29995,103.85002,3,300,6,4,20190729,0.26,67,354
1439258,1,11,1.27949,103.78758,2,99,5,1,20180926,0.09,32,334
159798586,1,20,1.32491,103.86406,2,50,5,1,20180417,0.06,1,0
7756883,1,20,1.3119,103.8572,3,261,2,6,20190813,0.37,2,87
18618387,4,19,1.36395,103.8904,2,44,60,1,20180706,0.07,18,243
184792657,1,7,1.31394,103.88278,3,96,2,66,20190807,4.02,6,62
8492007,1,28,1.29476,103.84221,3,150,10,5,20190519,0.47,203,317
32184450,1,21,1.32678,103.84787,3,106,25,1,20190218,0.16,67,365
15553995,3,4,1.32892,103.94449,2,28,20,2,20190718,0.34,8,179
7345696,3,14,1.37826,103.94125,3,90,180,0,-1,-1.0,1,362
32184450,1,20,1.32689,103.8671,3,200,25,0,-1,-1.0,67,365
32184450,1,20,1.32697,103.86566,3,200,3,3,20180721,0.19,67,359
182727326,1,20,1.3162,103.85901,1,32,1,29,20190808,2.09,7,334
156409670,1,11,1.29222,103.80765,2,256,3,0,-1,-1.0,78,364
182727326,1,20,1.31502,103.85919,1,32,1,13,20190804,0.81,7,358
182727326,1,20,1.31673,103.85849,2,32,1,64,20190731,3.92,7,305
182727326,1,20,1.31493,103.85839,1,32,1,18,20190810,1.14,7,357
182727326,1,20,1.3162,103.85987,1,32,1,15,20190630,0.91,7,351
45368183,1,16,1.28271,103.84606,1,50,1,2,20180809,0.15,9,365
182727326,1,20,1.31479,103.85934,2,32,1,53,20190812,3.24,7,308
182727326,1,20,1.31653,103.85768,1,32,1,4,20190610,0.25,7,358
184792657,1,7,1.31458,103.89913,2,47,2,57,20190811,3.52,6,94
184792657,1,7,1.31591,103.89919,2,49,2,56,20190812,3.57,6,76
16462930,2,30,1.38824,103.74424,2,50,1,1,20180608,0.07,1,26
32184450,1,21,1.32165,103.85187,3,300,19,0,-1,-1.0,67,260
2413412,1,7,1.31385,103.88235,2,33,18,0,-1,-1.0,112,310
184792657,1,7,1.31435,103.90033,2,49,2,64,20190809,3.93,6,86
31464513,1,10,1.30671,103.84824,3,160,14,3,20181218,0.25,114,243
31464513,1,20,1.32179,103.86404,3,319,80,2,20190625,0.14,114,358
31464513,5,31,1.35238,103.82039,3,281,75,1,20180725,0.08,114,358
31464513,1,10,1.30126,103.85136,3,319,28,0,-1,-1.0,114,362
31464513,1,10,1.29924,103.85136,3,300,48,0,-1,-1.0,114,362
33096269,1,7,1.31266,103.88792,2,64,2,64,20190826,3.94,14,60
9426705,1,2,1.32535,103.81202,2,49,5,1,20180806,0.08,1,0
2729910,1,22,1.27463,103.84528,3,200,3,12,20190215,0.76,1,0
173904781,1,21,1.32144,103.85294,2,50,30,2,20190215,0.17,8,291
185853276,1,22,1.30038,103.85787,3,100,90,0,-1,-1.0,1,178
6282588,3,4,1.31947,103.91352,2,90,2,1,20180507,0.06,1,0
1439258,1,11,1.28087,103.78549,2,87,15,1,20190713,0.64,32,361
164189015,1,10,1.30407,103.85463,2,131,1,2,20190416,0.23,1,324
31673090,1,13,1.30417,103.90081,2,31,1,14,20190818,1.18,1,77
8948251,1,16,1.28398,103.84301,2,57,28,1,20190311,0.18,83,356
185574685,4,17,1.40975,103.89916,2,39,1,1,20190311,0.18,1,0
80570036,1,21,1.31811,103.84241,3,239,1,43,20190813,2.82,22,119
2413412,1,16,1.28395,103.84342,2,69,90,0,-1,-1.0,112,356
8948251,1,16,1.28395,103.84277,2,69,90,1,20180520,0.06,83,356
97878860,1,16,1.28319,103.84287,2,69,90,1,20180605,0.07,59,356
23336011,1,16,1.27864,103.84342,3,106,7,15,20190818,1.13,40,363
173904781,1,21,1.31975,103.852,2,60,30,0,-1,-1.0,8,300
173904781,1,21,1.32014,103.85187,2,40,30,0,-1,-1.0,8,270
48017751,4,17,1.40385,103.89949,2,68,1,39,20190815,2.78,2,324
186368904,1,5,1.28279,103.83395,3,106,2,93,20190803,5.89,1,131
7210103,1,8,1.29698,103.84021,3,231,7,11,20190606,0.78,4,320
186405513,1,5,1.2831,103.83596,3,85,2,72,20190812,4.84,1,257
185506120,1,20,1.31588,103.85519,3,219,2,31,20190822,2.05,3,103
